curr_epoch train_cost train_ler val_cost val_ler random_shift
3155 0.0311837699264 0.0 1.36273 0.0384615 798
3156 0.070586502552 0.0 10.8379 0.125 272
3157 0.0705491155386 0.0 28.9396 0.28125 140
3158 0.0536460764706 0.0 29.2892 0.206897 107
3159 0.0314090326428 0.0 46.8003 0.37931 607
3160 0.0311140473932 0.0 5.10679 0.0833333 475
3161 0.0310971960425 0.0 14.2135 0.147059 335
3162 0.0703339800239 0.0 12.1031 0.0588235 82
3163 0.0313730984926 0.0 21.9938 0.153846 603
3164 0.0725365504622 0.0 4.18368 0.0384615 253
3165 0.053579442203 0.0 9.00887 0.0833333 949
3166 0.0310089550912 0.0 21.4606 0.264706 302
3167 0.0309891104698 0.0 32.7018 0.275862 28
3168 0.0309623833746 0.0 32.4579 0.25 348
3169 0.0701037794352 0.0 43.0492 0.310345 443
3170 0.0309037640691 0.0 12.3006 0.125 736
3171 0.0700348690152 0.0 19.7924 0.241379 20
3172 0.0308443326503 0.0 18.8072 0.147059 934
3173 0.0534807480872 0.0 41.5931 0.37931 691
3174 0.0307834558189 0.0 19.8132 0.241379 70
3175 0.0698747932911 0.0 14.8048 0.205882 41
3176 0.0307194925845 0.0 25.4293 0.235294 497
3177 0.0534095838666 0.0 17.4504 0.176471 178
3178 0.0723454430699 0.0 15.4153 0.25 924
3179 0.0533591359854 0.0 25.6502 0.241379 513
3180 0.069685049355 0.0 9.68394 0.0588235 466
3181 0.0722998082638 0.0 0.488105 0.0 559
3182 0.0695995315909 0.0 14.8587 0.147059 974
3183 0.0305550415069 0.0 13.7749 0.09375 810
3184 0.0532218627632 0.0 31.8017 0.310345 212
3185 0.0531883202493 0.0 15.6961 0.166667 522
3186 0.0305034574121 0.0 9.8889 0.176471 628
3187 0.069382108748 0.0 17.504 0.166667 428
3188 0.0721670463681 0.0 5.20244 0.09375 882
3189 0.0530420951545 0.0 6.90937 0.125 223
3190 0.0313738062978 0.0 23.4489 0.205882 461
3191 0.030421724543 0.0 32.9805 0.275862 270
3192 0.0691892057657 0.0 10.2294 0.125 516
3193 0.0691450536251 0.0 35.5262 0.3125 764
3194 0.0720537677407 0.0 33.2825 0.28125 272
3195 0.0303676761687 0.0 37.7157 0.310345 608
3196 0.0313703045249 0.0 8.69264 0.0882353 212
3197 0.0719775781035 0.0 1.81041 0.0294118 637
3198 0.0528145581484 0.0 32.6146 0.264706 97
3199 0.0527908056974 0.0 17.087 0.115385 453
3200 0.0718789622188 0.0 19.3129 0.115385 849
3201 0.0313452333212 0.0 14.817 0.205882 41
3202 0.0688141211867 0.0 24.5987 0.28125 623
3203 0.0717639327049 0.0 16.1561 0.0769231 131
3204 0.0526535958052 0.0 15.6189 0.166667 602
3205 0.0526223182678 0.0 30.3747 0.28125 435
3206 0.0716379359365 0.0 19.2749 0.230769 517
3207 0.0715866982937 0.0 13.4185 0.176471 307
3208 0.0715227797627 0.0 6.39662 0.125 473
3209 0.0686371400952 0.0 17.1351 0.176471 106
3210 0.0686050504446 0.0 8.08405 0.0689655 891
3211 0.0313081853092 0.0 7.64907 0.125 804
3212 0.0524278618395 0.0 12.5481 0.230769 357
3213 0.0684776380658 0.0 26.6362 0.15625 151
3214 0.0711846649647 0.0 30.7074 0.310345 544
3215 0.0302951224148 0.0 8.20625 0.0416667 735
3216 0.0302919689566 0.0 10.639 0.0833333 727
3217 0.0710437968373 0.0 11.1789 0.103448 330
3218 0.07098839432 0.0 14.2739 0.166667 814
3219 0.0709205046296 0.0 20.4254 0.192308 915
3220 0.0682317763567 0.0 15.2072 0.115385 292
3221 0.0312853269279 0.0 43.0209 0.310345 443
3222 0.0302506275475 0.0 4.51562 0.115385 650
3223 0.0312711745501 0.0 42.366 0.37931 131
3224 0.0681112185121 0.0 20.0894 0.235294 382
3225 0.0680703446269 0.0 6.02059 0.115385 731
3226 0.0312327649444 0.0 0.0526608 0.0 400
3227 0.070497430861 0.0 20.4652 0.205882 682
3228 0.0679255872965 0.0 5.74555 0.0416667 237
3229 0.0302105695009 0.0 24.9538 0.241379 594
3230 0.0703772082925 0.0 17.6493 0.291667 933
3231 0.0311601795256 0.0 7.18513 0.0833333 790
3232 0.0702852457762 0.0 43.6143 0.310345 763
3233 0.0311270989478 0.0 22.4934 0.235294 855
3234 0.0311035327613 0.0 31.8645 0.15625 369
3235 0.0676576495171 0.0 22.3747 0.25 892
3236 0.0522943176329 0.0 10.9934 0.115385 910
3237 0.0301729459316 0.0 1.11331 0.0 324
3238 0.0675506219268 0.0 2.65176 0.0384615 726
3239 0.0522720515728 0.0 5.11795 0.0833333 875
3240 0.0309746265411 0.0 30.4451 0.28125 760
3241 0.0699748322368 0.0 6.24688 0.0588235 650
3242 0.0699428915977 0.0 14.8543 0.137931 952
3243 0.0698960795999 0.0 19.5035 0.176471 351
3244 0.0309062413871 0.0 7.94487 0.0689655 491
3245 0.0308849047869 0.0 3.83754 0.0384615 94
3246 0.0521941184998 0.0 7.94177 0.0769231 780
3247 0.0301365852356 0.0 13.0561 0.15625 552
3248 0.030814666301 0.0 110.035 0.344828 364
3249 0.0696327611804 0.0 23.7968 0.125 409
3250 0.0672721639276 0.0 0.265569 0.0 881
3251 0.0301098730415 0.0 6.64925 0.0833333 212
3252 0.0307225491852 0.0 32.9765 0.25 908
3253 0.0300878863782 0.0 28.5374 0.241379 37
3254 0.0521121434867 0.0 12.7705 0.103448 81
3255 0.0300558190793 0.0 1.34284 0.0384615 794
3256 0.0306396465749 0.0 34.1875 0.28125 536
3257 0.0306163113564 0.0 19.2827 0.192308 179
3258 0.0305857267231 0.0 18.4881 0.153846 826
3259 0.0305512137711 0.0 22.2058 0.166667 326
3260 0.0693676099181 0.0 10.9901 0.0882353 444
3261 0.0520337931812 0.0 3.3351 0.0 17
3262 0.0299501102418 0.0 20.7412 0.205882 522
3263 0.0304173417389 0.0 46.8163 0.37931 767
3264 0.069287031889 0.0 9.43329 0.147059 845
3265 0.0519769228995 0.0 14.7231 0.208333 199
3266 0.067158177495 0.0 9.70121 0.166667 308
3267 0.0298868287355 0.0 15.1152 0.208333 893
3268 0.0302924457937 0.0 16.2003 0.166667 331
3269 0.0519013106823 0.0 26.5452 0.205882 113
3270 0.0298453643918 0.0 0.0306477 0.0 400
3271 0.0518478117883 0.0 10.4145 0.0769231 227
3272 0.0298104248941 0.0 13.062 0.1875 707
3273 0.0670899897814 0.0 18.0261 0.0625 533
3274 0.029769172892 0.0 29.8996 0.241379 541
3275 0.030176024884 0.0 32.6239 0.241379 215
3276 0.0517050772905 0.0 12.0296 0.1875 7
3277 0.0670201256871 0.0 19.7525 0.230769 359
3278 0.0301342848688 0.0 13.9074 0.115385 504
3279 0.0516168139875 0.0 36.0307 0.25 661
3280 0.030098920688 0.0 20.3851 0.172414 702
3281 0.0691296309233 0.0 16.969 0.115385 175
3282 0.069116152823 0.0 19.4291 0.166667 770
3283 0.0300419274718 0.0 23.5174 0.125 9
3284 0.0300192181021 0.0 9.55232 0.147059 228
3285 0.0514623597264 0.0 11.1624 0.125 423
3286 0.0296173766255 0.0 46.8533 0.37931 607
3287 0.0299461260438 0.0 7.6914 0.166667 753
3288 0.0689915344119 0.0 7.90593 0.0384615 156
3289 0.0689623653889 0.0 13.1913 0.103448 303
3290 0.0513580590487 0.0 12.1079 0.0769231 262
3291 0.0513320565224 0.0 23.332 0.205882 994
3292 0.0688491463661 0.0 19.456 0.208333 942
3293 0.0668380260468 0.0 17.9861 0.0625 53
3294 0.0512350536883 0.0 24.2245 0.1875 888
3295 0.0511965788901 0.0 13.0646 0.137931 328
3296 0.0295562241226 0.0 28.0374 0.192308 922
3297 0.0667775794864 0.0 8.79003 0.115385 430
3298 0.0510671809316 0.0 24.8162 0.176471 94
3299 0.0667227134109 0.0 7.29932 0.0416667 408
3300 0.0509776137769 0.0 4.56874 0.0833333 454
3301 0.0295284297317 0.0 32.5559 0.25 348
3302 0.0508807897568 0.0 28.1891 0.147059 314
3303 0.0685895681381 0.0 17.6897 0.153846 841
3304 0.0685658380389 0.0 6.91117 0.0833333 132
3305 0.02949568443 0.0 21.7316 0.176471 326
3306 0.0665198862553 0.0 15.3318 0.208333 973
3307 0.0684645846486 0.0 6.22723 0.0588235 650
3308 0.029821081087 0.0 2.64167 0.0384615 791
3309 0.0664309039712 0.0 25.6575 0.241379 433
3310 0.0663910135627 0.0 12.692 0.192308 358
3311 0.0663348957896 0.0 132.664 0.172414 392
3312 0.0294490791857 0.0 8.12639 0.0833333 120
3313 0.068278722465 0.0 16.205 0.235294 501
3314 0.0294331870973 0.0 17.4783 0.15625 398
3315 0.0294201038778 0.0 15.9945 0.166667 233
3316 0.0293998103589 0.0 78.0031 0.103448 657
3317 0.0505071692169 0.0 11.0666 0.137931 256
3318 0.0298155210912 0.0 15.6668 0.166667 443
3319 0.0659822896123 0.0 15.2574 0.176471 997
3320 0.0681059882045 0.0 11.9893 0.115385 256
3321 0.0680765137076 0.0 7.53841 0.0416667 168
3322 0.0297987218946 0.0 4.26821 0.0769231 653
3323 0.0297893472016 0.0 24.0831 0.192308 516
3324 0.0297723393887 0.0 11.1354 0.137931 551
3325 0.0679341256618 0.0 18.2612 0.1875 214
3326 0.029253680259 0.0 16.1567 0.0769231 131
3327 0.0292400904 0.0 10.2967 0.125 507
3328 0.0657660663128 0.0 9.67809 0.0689655 247
3329 0.0657383054495 0.0 17.2816 0.25 224
3330 0.0656966045499 0.0 14.3977 0.208333 284
3331 0.0677462518215 0.0 9.89752 0.172414 795
3332 0.065592251718 0.0 18.4285 0.147059 937
3333 0.0291674453765 0.0 10.8064 0.125 192
3334 0.0296404100955 0.0 13.3723 0.192308 758
3335 0.029144467786 0.0 4.86256 0.0384615 12
3336 0.0504208914936 0.0 30.6438 0.3125 835
3337 0.0504089929163 0.0 15.1279 0.205882 869
3338 0.0675798133016 0.0 7.50361 0.147059 6
3339 0.0290849469602 0.0 21.0051 0.176471 27
3340 0.0503517575562 0.0 9.64166 0.0689655 87
3341 0.0675053745508 0.0 11.3579 0.115385 708
3342 0.0674705803394 0.0 2.49984 0.0416667 354
3343 0.0290262978524 0.0 33.2738 0.25 988
3344 0.0502637848258 0.0 11.5061 0.0882353 742
3345 0.0651914030313 0.0 8.49893 0.117647 393
3346 0.0502091422677 0.0 0.0307993 0.0 880
3347 0.0501745156944 0.0 11.7978 0.166667 758
3348 0.0651195049286 0.0 13.0927 0.115385 294
3349 0.0672421753407 0.0 15.077 0.208333 100
3350 0.0289455205202 0.0 0.210063 0.0 242
3351 0.0296075101942 0.0 8.27498 0.0625 723
3352 0.0499978251755 0.0 13.0202 0.21875 547
3353 0.064981713891 0.0 10.21 0.125 836
3354 0.0649459883571 0.0 10.8609 0.117647 446
3355 0.0648960322142 0.0 4.06748 0.0384615 787
3356 0.0670861899853 0.0 7.90609 0.0689655 491
3357 0.0647808909416 0.0 55.4554 0.413793 681
3358 0.0288938991725 0.0 1.07477 0.0 244
3359 0.0498162917793 0.0 32.2863 0.1875 185
3360 0.028880899772 0.0 20.6979 0.15625 865
3361 0.0669861361384 0.0 13.3492 0.172414 329
3362 0.0288561489433 0.0 3.97165 0.0384615 649
3363 0.0296115800738 0.0 30.6723 0.3125 915
3364 0.0497088097036 0.0 13.3985 0.15625 872
3365 0.0296018049121 0.0 12.4924 0.103448 481
3366 0.0644106864929 0.0 20.8917 0.241379 788
3367 0.0287899952382 0.0 16.0318 0.137931 252
3368 0.0496219322085 0.0 41.5767 0.28125 910
3369 0.0287604052573 0.0 16.351 0.166667 65
3370 0.0668366476893 0.0 32.6864 0.275862 268
3371 0.06427013129 0.0 9.98823 0.153846 828
3372 0.0295497458428 0.0 0.888893 0.0 797
3373 0.0295385997742 0.0 0.217861 0.0 2
3374 0.0667649507523 0.0 43.218 0.310345 440
3375 0.0641542524099 0.0 48.1478 0.310345 924
3376 0.0294910296798 0.0 9.84244 0.166667 628
3377 0.0494706630707 0.0 28.58 0.25 923
3378 0.0294527690858 0.0 51.7117 0.344828 445
3379 0.0294290352613 0.0 20.7348 0.241379 416
3380 0.0286540575325 0.0 8.13965 0.176471 973
3381 0.0293730869889 0.0 31.6509 0.28125 207
3382 0.0293414723128 0.0 5.05534 0.0833333 155
3383 0.0639638155699 0.0 0.465469 0.0 800
3384 0.0292727742344 0.0 26.9112 0.241379 271
3385 0.066611237824 0.0 33.4402 0.21875 974
3386 0.0286128725857 0.0 38.1576 0.28125 820
3387 0.0665750280023 0.0 19.5867 0.147059 30
3388 0.0291503909975 0.0 16.5658 0.147059 293
3389 0.0638485625386 0.0 19.2003 0.176471 591
3390 0.0493804775178 0.0 28.1611 0.21875 91
3391 0.0290717706084 0.0 5.16807 0.0625 403
3392 0.0637768507004 0.0 26.4893 0.21875 97
3393 0.0493510738015 0.0 28.2347 0.230769 928
3394 0.0285662524402 0.0 3.84666 0.0416667 881
3395 0.0289815049618 0.0 17.1593 0.176471 578
3396 0.0492983944714 0.0 15.6696 0.166667 873
3397 0.0285431444645 0.0 19.4013 0.166667 770
3398 0.0636225044727 0.0 28.4468 0.25 619
3399 0.0492295585573 0.0 10.9903 0.117647 954
3400 0.0635623112321 0.0 2.65823 0.0294118 562
3401 0.0285044815391 0.0 17.3382 0.172414 229
3402 0.0491468422115 0.0 10.8679 0.0833333 327
3403 0.0491127483547 0.0 11.8094 0.0882353 342
3404 0.0284698437899 0.0 26.5311 0.28125 526
3405 0.0284530539066 0.0 32.5113 0.21875 505
3406 0.0633780583739 0.0 22.7731 0.166667 646
3407 0.0489670187235 0.0 25.4156 0.205882 993
3408 0.0283965002745 0.0 17.2238 0.176471 418
3409 0.0664290040731 0.0 27.6698 0.25 443
3410 0.0632653087378 0.0 23.4383 0.205882 211
3411 0.0283417180181 0.0 23.8462 0.172414 116
3412 0.0288464557379 0.0 5.18551 0.0833333 556
3413 0.0288396328688 0.0 5.22465 0.0625 243
3414 0.0631480962038 0.0 23.7403 0.235294 818
3415 0.0663865953684 0.0 35.8885 0.25 427
3416 0.0282609239221 0.0 13.9778 0.115385 944
3417 0.0282431598753 0.0 37.734 0.310345 448
3418 0.028788022697 0.0 121.979 0.413793 367
3419 0.0630074217916 0.0 17.2382 0.115385 450
3420 0.0287624616176 0.0 14.3409 0.205882 385
3421 0.0663061887026 0.0 35.8462 0.25 55
3422 0.0487014763057 0.0 14.4985 0.166667 702
3423 0.0628960505128 0.0 14.2429 0.0833333 169
3424 0.0287046339363 0.0 7.09673 0.0416667 864
3425 0.0662306696177 0.0 10.643 0.117647 630
3426 0.0662013441324 0.0 30.888 0.310345 624
3427 0.0286611430347 0.0 2.58847 0.0769231 873
3428 0.0286420881748 0.0 10.9088 0.117647 286
3429 0.0486424863338 0.0 2.93025 0.0769231 647
3430 0.0285968445241 0.0 10.6502 0.153846 420
3431 0.0627101510763 0.0 1.99515 0.0 801
3432 0.0281048957258 0.0 11.898 0.230769 695
3433 0.0285283215344 0.0 26.8225 0.241379 831
3434 0.0280898846686 0.0 0.0294183 0.0 640
3435 0.0626228824258 0.0 14.4179 0.172414 898
3436 0.0625931024551 0.0 14.2022 0.09375 170
3437 0.0659490153193 0.0 32.8024 0.3125 519
3438 0.048569444567 0.0 16.0691 0.166667 153
3439 0.028047464788 0.0 15.7643 0.166667 522
3440 0.0658863931894 0.0 25.6688 0.241379 513
3441 0.0658543780446 0.0 36.8209 0.28125 615
3442 0.0283932983875 0.0 2.47564 0.0416667 434
3443 0.0280095264316 0.0 29.0169 0.21875 93
3444 0.028367459774 0.0 9.59093 0.0689655 87
3445 0.0657033249736 0.0 20.2446 0.172414 462
3446 0.0623470023274 0.0 7.19896 0.0833333 760
3447 0.0623218566179 0.0 26.9907 0.15625 311
3448 0.0655893459916 0.0 19.7649 0.176471 271
3449 0.0279556848109 0.0 10.57 0.0833333 887
3450 0.0282951965928 0.0 15.4779 0.166667 981
3451 0.06546702981 0.0 7.16781 0.166667 355
3452 0.0279271695763 0.0 20.3881 0.1875 276
3453 0.0282588154078 0.0 6.51628 0.115385 712
3454 0.0282422918826 0.0 13.431 0.117647 820
3455 0.0621337480843 0.0 16.2907 0.166667 122
3456 0.0485228672624 0.0 12.8367 0.137931 14
3457 0.0485148504376 0.0 11.9246 0.0294118 319
3458 0.0484940037131 0.0 23.5208 0.205882 674
3459 0.0281598288566 0.0 11.7247 0.115385 360
3460 0.0484385900199 0.0 6.96829 0.0833333 132
3461 0.0484026633203 0.0 9.60574 0.0689655 167
3462 0.0281175356358 0.0 26.0164 0.206897 755
3463 0.0619862042367 0.0 28.5827 0.25 779
3464 0.048287216574 0.0 35.9302 0.25 501
3465 0.0278449151665 0.0 18.4424 0.147059 839
3466 0.0280607249588 0.0 12.7074 0.153846 976
3467 0.0280439909548 0.0 3.9334 0.0416667 799
3468 0.0651616454124 0.0 18.9072 0.153846 501
3469 0.0280025005341 0.0 12.6044 0.0588235 81
3470 0.0618691407144 0.0 10.6029 0.115385 59
3471 0.0279575549066 0.0 107.662 0.344828 359
3472 0.0651116594672 0.0 2.30536 0.0 479
3473 0.0480509400368 0.0 0.947795 0.0 83
3474 0.0650679543614 0.0 18.6428 0.176471 850
3475 0.0650335028768 0.0 29.2565 0.28125 60
3476 0.0649884268641 0.0 9.85418 0.172414 715
3477 0.0617602355778 0.0 25.5982 0.206897 833
3478 0.0278128087521 0.0 32.7443 0.25 748
3479 0.0617187544703 0.0 21.6744 0.15625 469
3480 0.0278055686504 0.0 23.8069 0.25 866
3481 0.04793876037 0.0 28.7987 0.275862 826
3482 0.0616330690682 0.0 3.70705 0.03125 481
3483 0.0615948066115 0.0 12.6914 0.176471 489
3484 0.047888495028 0.0 86.0506 0.206897 356
3485 0.0277724713087 0.0 16.0804 0.166667 233
3486 0.0614625252783 0.0 23.1399 0.205882 451
3487 0.0614122934639 0.0 11.886 0.0769231 745
3488 0.0478013791144 0.0 7.11999 0.117647 627
3489 0.0277450922877 0.0 1.59869 0.0384615 968
3490 0.0612520128489 0.0 15.0831 0.166667 661
3491 0.0646073445678 0.0 6.25213 0.0416667 531
3492 0.0278184618801 0.0 0.780547 0.0 77
3493 0.0611004978418 0.0 10.5014 0.176471 67
3494 0.0610459968448 0.0 6.17797 0.0882353 650
3495 0.0476660169661 0.0 13.094 0.172414 873
3496 0.0277030151337 0.0 9.68731 0.166667 548
3497 0.0645281150937 0.0 24.5706 0.25 223
3498 0.0276879165322 0.0 16.6073 0.1875 784
3499 0.0607938617468 0.0 27.2887 0.25 605
3500 0.0475779958069 0.0 28.9323 0.21875 93
3501 0.0644545331597 0.0 2.10856 0.0384615 406
3502 0.0278179366142 0.0 32.913 0.275862 28
3503 0.0606298558414 0.0 16.4728 0.0769231 371
3504 0.0643826052547 0.0 9.83251 0.172414 795
3505 0.0643490031362 0.0 33.9931 0.25 210
3506 0.0643034055829 0.0 0.0644583 0.0 160
3507 0.0642466172576 0.0 22.8462 0.21875 256
3508 0.0278063304722 0.0 1.9788 0.0 801
3509 0.0474663600326 0.0 17.783 0.115385 770
3510 0.0277941767126 0.0 4.04635 0.115385 807
3511 0.06402567029 0.0 11.7414 0.115385 779
3512 0.0277736000717 0.0 0.818305 0.0 317
3513 0.02775660716 0.0 4.51863 0.115385 650
3514 0.0276173520833 0.0 11.1261 0.153846 593
3515 0.0603568144143 0.0 20.8034 0.21875 550
3516 0.0603363998234 0.0 6.27842 0.0769231 58
3517 0.0637745037675 0.0 35.4481 0.28125 992
3518 0.0276012290269 0.0 35.1067 0.28125 936
3519 0.0474008768797 0.0 13.1461 0.172414 713
3520 0.0275858286768 0.0 17.5344 0.137931 469
3521 0.0636381134391 0.0 20.8525 0.15625 785
3522 0.0473670884967 0.0 19.5604 0.166667 690
3523 0.0473474264145 0.0 39.0967 0.352941 380
3524 0.047318931669 0.0 28.2796 0.166667 504
3525 0.0635085701942 0.0 7.99814 0.0833333 855
3526 0.027632266283 0.0 12.4741 0.206897 395
3527 0.0601419061422 0.0 6.94957 0.0769231 143
3528 0.027514891699 0.0 33.3486 0.25 278
3529 0.0601050816476 0.0 12.4257 0.192308 434
3530 0.0276087895036 0.0 11.2386 0.115385 548
3531 0.0471351258457 0.0 6.6865 0.117647 11
3532 0.0471083819866 0.0 6.83484 0.115385 184
3533 0.0600039325655 0.0 12.6491 0.208333 111
3534 0.0274731516838 0.0 27.8668 0.3125 502
3535 0.0275728646666 0.0 25.5782 0.166667 24
3536 0.0599175095558 0.0 12.418 0.153846 830
3537 0.0632882937789 0.0 24.2277 0.264706 367
3538 0.0469493120909 0.0 20.8947 0.21875 516
3539 0.0632525905967 0.0 35.1462 0.28125 936
3540 0.063224837184 0.0 13.7645 0.09375 410
3541 0.0274309683591 0.0 25.7236 0.241379 33
3542 0.0468605346978 0.0 23.9572 0.1875 739
3543 0.0274130627513 0.0 34.7623 0.28125 832
3544 0.027524523437 0.0 11.1358 0.125 935
3545 0.0630656406283 0.0 16.382 0.166667 872
3546 0.0630288347602 0.0 23.2021 0.21875 823
3547 0.0275042504072 0.0 131.576 0.206897 382
3548 0.0273573845625 0.0 13.2237 0.125 792
3549 0.0274814255536 0.0 32.2839 0.28125 301
3550 0.0273307040334 0.0 17.566 0.192308 995
3551 0.0596921555698 0.0 14.785 0.0882353 358
3552 0.0628184527159 0.0 18.1975 0.147059 332
3553 0.0596656166017 0.0 11.8509 0.125 626
3554 0.0596402995288 0.0 6.55753 0.125 873
3555 0.0467015020549 0.0 89.3261 0.241379 388
3556 0.0595705509186 0.0 19.2577 0.192308 288
3557 0.0626816600561 0.0 20.2611 0.172414 862
3558 0.0594869889319 0.0 12.2529 0.235294 259
3559 0.0272505674511 0.0 4.9448 0.125 234
3560 0.0273957457393 0.0 29.7452 0.235294 218
3561 0.0625760108232 0.0 2.57286 0.0416667 754
3562 0.0272284690291 0.0 82.3772 0.275862 668
3563 0.0592963546515 0.0 14.3865 0.206897 504
3564 0.0466305464506 0.0 32.9767 0.241379 455
3565 0.0273663029075 0.0 27.2102 0.15625 948
3566 0.0466048717499 0.0 7.43238 0.0882353 660
3567 0.0591634400189 0.0 1.28231 0.0384615 396
3568 0.0271802600473 0.0 21.2062 0.205882 328
3569 0.0465473048389 0.0 10.1717 0.125 267
3570 0.0273311268538 0.0 25.1576 0.3125 824
3571 0.0464972145855 0.0 30.6309 0.344828 133
3572 0.027311488986 0.0 12.4196 0.103448 561
3573 0.0272960048169 0.0 23.7771 0.21875 222
3574 0.0271318759769 0.0 10.4273 0.125 14
3575 0.0463937744498 0.0 22.7657 0.310345 945
3576 0.0623806752264 0.0 39.1261 0.352941 380
3577 0.0623677186668 0.0 3.86298 0.0769231 69
3578 0.0272187422961 0.0 28.9278 0.275862 586
3579 0.0270883701742 0.0 18.717 0.205882 668
3580 0.027075547725 0.0 15.2789 0.176471 856
3581 0.0622770413756 0.0 14.5677 0.208333 439
3582 0.0462553650141 0.0 5.08813 0.03125 803
3583 0.0622195452452 0.0 12.0466 0.125 564
3584 0.062181584537 0.0 32.7576 0.21875 254
3585 0.0270064938813 0.0 16.6998 0.208333 497
3586 0.0269909854978 0.0 15.0539 0.117647 599
3587 0.0269705504179 0.0 1.48279 0.0384615 408
3588 0.058918684721 0.0 6.20191 0.115385 824
3589 0.0271242707968 0.0 12.1809 0.117647 575
3590 0.058899410069 0.0 7.43274 0.0625 166
3591 0.0588779784739 0.0 9.7191 0.0588235 786
3592 0.0268787480891 0.0 4.56791 0.0833333 374
3593 0.0268612634391 0.0 0.252657 0.0 321
3594 0.0618933513761 0.0 0.0268712 0.0 80
3595 0.0268196817487 0.0 12.3217 0.117647 975
3596 0.0618436113 0.0 28.9348 0.28125 860
3597 0.0270838774741 0.0 20.4573 0.275862 340
3598 0.0461215078831 0.0 14.5373 0.147059 974
3599 0.0270670223981 0.0 10.2126 0.103448 398
3600 0.046102155 0.0 7.51856 0.0769231 620
3601 0.0586972162127 0.0 41.9672 0.28125 990
3602 0.0460671782494 0.0 11.7809 0.230769 615
3603 0.0586556755006 0.0 28.2763 0.1875 331
3604 0.0586240440607 0.0 5.1039 0.0588235 803
3605 0.061660759151 0.0 6.14106 0.125 393
3606 0.0585436597466 0.0 20.9476 0.235294 903
3607 0.0616208128631 0.0 2.59706 0.0384615 551
3608 0.0266729872674 0.0 3.55718 0.0384615 67
3609 0.0459414981306 0.0 12.5605 0.1875 67
3610 0.0266595892608 0.0 16.1885 0.235294 21
3611 0.0459014102817 0.0 2.97284 0.0769231 967
3612 0.058334723115 0.0 21.4836 0.25 492
3613 0.0266282204539 0.0 0.274471 0.0 159
3614 0.0266138259321 0.0 8.39765 0.117647 553
3615 0.0582405291498 0.0 26.9015 0.241379 431
3616 0.0270180739462 0.0 13.6859 0.115385 687
3617 0.0265671946108 0.0 22.8249 0.21875 176
3618 0.0270097088069 0.0 10.4051 0.125 902
3619 0.0614444687963 0.0 18.2156 0.147059 457
3620 0.0614261962473 0.0 7.0771 0.0833333 790
3621 0.0265052895993 0.0 9.50812 0.147059 468
3622 0.0269752237946 0.0 32.8948 0.25 668
3623 0.0457279160619 0.0 21.4686 0.153846 762
3624 0.0613285377622 0.0 14.0555 0.153846 821
3625 0.0269433110952 0.0 21.0457 0.241379 825
3626 0.0269280802459 0.0 21.2565 0.264706 503
3627 0.0580148734152 0.0 23.837 0.21875 983
3628 0.0264222044498 0.0 22.3196 0.137931 899
3629 0.0264103636146 0.0 29.3529 0.275862 26
3630 0.0579660274088 0.0 38.123 0.28125 914
3631 0.0263792201877 0.0 19.4961 0.205882 28
3632 0.0268381536007 0.0 14.83 0.166667 341
3633 0.0611587911844 0.0 31.0211 0.28125 47
3634 0.0263290908188 0.0 36.3329 0.275862 538
3635 0.0267964489758 0.0 36.9378 0.15625 957
3636 0.0578609481454 0.0 19.7665 0.205882 928
3637 0.0456540361047 0.0 20.1646 0.206897 790
3638 0.0262670833617 0.0 30.707 0.3125 995
3639 0.0577991679311 0.0 8.07955 0.0384615 162
3640 0.0577696859837 0.0 12.632 0.153846 911
3641 0.0456186421216 0.0 1.58065 0.0384615 888
3642 0.0610483773053 0.0 9.87212 0.0384615 163
3643 0.0576621033251 0.0 6.69914 0.0833333 292
3644 0.0576202794909 0.0 16.8325 0.166667 908
3645 0.0575690604746 0.0 23.7487 0.205882 941
3646 0.0261923484504 0.0 3.64655 0.0625 561
3647 0.0574579611421 0.0 14.2048 0.166667 814
3648 0.0455355606973 0.0 33.3019 0.28125 189
3649 0.0261714141816 0.0 17.8937 0.0625 933
3650 0.0609732195735 0.0 32.381 0.28125 541
3651 0.060956183821 0.0 20.2594 0.235294 542
3652 0.06092781201 0.0 12.7235 0.115385 903
3653 0.0571909621358 0.0 10.8473 0.0882353 792
3654 0.0571499876678 0.0 16.7025 0.172414 415
3655 0.0261295065284 0.0 88.273 0.206897 649
3656 0.0607961043715 0.0 21.0821 0.137931 259
3657 0.0607583932579 0.0 7.50998 0.147059 406
3658 0.0607108324766 0.0 31.8951 0.25 39
3659 0.0261023472995 0.0 6.07703 0.0588235 730
3660 0.0260917730629 0.0 12.5457 0.1875 67
3661 0.0267378501594 0.0 31.94 0.25 271
3662 0.0568926408887 0.0 27.3614 0.115385 931
3663 0.0568629987538 0.0 9.54559 0.0588235 866
3664 0.0604557842016 0.0 24.9912 0.241379 754
3665 0.0604162290692 0.0 25.455 0.125 985
3666 0.0603661425412 0.0 16.0417 0.0769231 166
3667 0.060308739543 0.0 33.1677 0.241379 775
3668 0.0454607047141 0.0 36.1422 0.3125 498
3669 0.0601857341826 0.0 37.2471 0.413793 693
3670 0.0260146092623 0.0 10.7171 0.125 574
3671 0.0260054543614 0.0 8.38623 0.0882353 532
3672 0.0566528886557 0.0 11.0428 0.0882353 364
3673 0.0259819403291 0.0 12.6541 0.166667 837
3674 0.0267470311373 0.0 103.754 0.137931 653
